joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term1[Nm], DOB Torque Term2[Nm], current_time
0.671469,0.600073,0.130893,0.120674,138.784,-0.00036065,-136.693,12.164
0.671993,0.600559,0.130873,0.120976,138.115,-7.95696e-05,-137.623,12.168
0.672516,0.601048,0.130852,0.121566,136.786,0.000191746,-137.842,12.172
0.673039,0.60154,0.130832,0.122163,135.438,0.000345057,-137.372,12.176
0.673563,0.602037,0.130811,0.12307,133.378,0.000554459,-136.513,12.18
0.674086,0.602535,0.130791,0.123766,131.793,0.000586315,-135.119,12.184
0.674609,0.60304,0.13077,0.124844,129.332,0.000756624,-133.641,12.188
0.675132,0.603548,0.130749,0.125865,126.994,0.000828577,-131.726,12.192
0.675655,0.604064,0.130728,0.127199,123.932,0.000994107,-129.623,12.196
0.676178,0.604583,0.130707,0.128325,121.339,0.00100232,-127.094,12.2
0.676701,0.605105,0.130686,0.129334,119.004,0.000960367,-124.536,12.204
0.677223,0.605632,0.130665,0.130394,116.547,0.000957259,-122.078,12.208
0.677746,0.606159,0.130644,0.130944,115.245,0.000751862,-119.62,12.212
0.678268,0.606689,0.130623,0.131634,113.621,0.000693448,-117.675,12.216
0.678791,0.60721,0.130601,0.131019,114.97,0.000139353,-115.874,12.22
0.679313,0.607731,0.13058,0.130677,115.698,-5.9191e-05,-115.472,12.224
0.679836,0.608244,0.130559,0.129604,118.096,-0.000461818,-115.572,12.228
0.680358,0.608757,0.130537,0.129085,119.238,-0.000464163,-116.694,12.232
0.68088,0.609265,0.130516,0.128106,121.434,-0.000649493,-117.825,12.236
0.681402,0.609772,0.130494,0.127485,122.817,-0.000609097,-119.429,12.24
0.681924,0.610275,0.130472,0.126718,124.538,-0.000645159,-120.935,12.244
0.682446,0.610772,0.13045,0.125677,126.887,-0.000774444,-122.536,12.248
0.682967,0.61127,0.130429,0.125138,128.099,-0.00064602,-124.47,12.252
0.683489,0.611762,0.130407,0.124224,130.169,-0.000724368,-126.083,12.256
0.684011,0.612258,0.130385,0.124023,130.617,-0.000482667,-127.899,12.26
0.684532,0.612748,0.130363,0.123451,131.914,-0.000496922,-129.107,12.264
0.685054,0.61324,0.130341,0.123248,132.371,-0.000357115,-130.355,12.268
0.685575,0.613736,0.130318,0.123558,131.66,-7.45784e-05,-131.251,12.272
0.686096,0.614233,0.130296,0.123807,131.085,5.8055e-05,-131.433,12.276
0.686617,0.614735,0.130274,0.124636,129.185,0.000363816,-131.278,12.28
0.687138,0.61524,0.130251,0.125327,127.594,0.000478419,-130.348,12.284
0.687659,0.615748,0.130229,0.126018,125.998,0.000542084,-129.124,12.288
0.68818,0.616259,0.130206,0.126862,124.047,0.000638851,-127.735,12.292
0.688701,0.616771,0.130184,0.12737,122.859,0.000557874,-126.096,12.296
0.689222,0.617284,0.130161,0.127767,121.92,0.000468732,-124.657,12.3
0.689742,0.617795,0.130138,0.127681,122.081,0.000225834,-123.441,12.304
0.690263,0.618303,0.130116,0.127441,122.593,2.95081e-05,-122.836,12.308
0.690783,0.618803,0.130093,0.126348,125.052,-0.000420654,-122.728,12.312
0.691303,0.619305,0.13007,0.125894,126.06,-0.000415103,-123.761,12.316
0.691824,0.619802,0.130047,0.125258,127.485,-0.000484889,-124.783,12.32
0.692344,0.620298,0.130024,0.124636,128.883,-0.000518095,-125.984,12.324
0.692864,0.620797,0.130001,0.124674,128.778,-0.000272508,-127.273,12.328
0.693384,0.621297,0.129977,0.124811,128.449,-9.68322e-05,-127.942,12.332
0.693904,0.6218,0.129954,0.125232,127.468,0.000114662,-128.167,12.336
0.694423,0.622304,0.129931,0.12562,126.561,0.000218687,-127.856,12.34
0.694943,0.62281,0.129907,0.125989,125.694,0.000268995,-127.281,12.344
0.695463,0.623317,0.129884,0.126386,124.761,0.000308135,-126.576,12.348
0.695982,0.623819,0.12986,0.125915,125.804,-1.69435e-05,-125.769,12.352
0.696502,0.624322,0.129837,0.125884,125.846,-2.1832e-05,-125.784,12.356
0.697021,0.624823,0.129813,0.125598,126.471,-0.000126475,-125.812,12.36
0.69754,0.625323,0.129789,0.125286,127.157,-0.000195188,-126.105,12.364
0.698059,0.625823,0.129766,0.12515,127.441,-0.000162491,-126.572,12.368
0.698578,0.626322,0.129742,0.124999,127.763,-0.000151001,-126.958,12.372
0.699097,0.626825,0.129718,0.125336,126.968,5.12179e-05,-127.316,12.376
0.699616,0.627332,0.129694,0.125946,125.55,0.000272359,-127.161,12.38
0.700135,0.627827,0.12967,0.12498,127.725,-0.000235072,-126.445,12.384
0.700653,0.628327,0.129646,0.124981,127.699,-0.000130359,-127.014,12.388
0.701172,0.628824,0.129621,0.124712,128.286,-0.000179737,-127.318,12.392
0.70169,0.629321,0.129597,0.124525,128.691,-0.000174823,-127.749,12.396
0.702209,0.62982,0.129573,0.124613,128.468,-6.20256e-05,-128.167,12.4
0.702727,0.630307,0.129548,0.123356,131.312,-0.000536845,-128.301,12.404
0.703245,0.630799,0.129524,0.123196,131.663,-0.000362457,-129.639,12.408
0.703763,0.631288,0.129499,0.122761,132.64,-0.000375183,-130.539,12.412
0.704281,0.63178,0.129475,0.122788,132.565,-0.000197554,-131.472,12.416
0.704799,0.632272,0.12945,0.12288,132.343,-7.30077e-05,-131.958,12.42
0.705317,0.632767,0.129425,0.123315,131.337,0.000133349,-132.129,12.424
0.705834,0.633261,0.1294,0.123441,131.032,0.000124651,-131.777,12.428
0.706352,0.633756,0.129376,0.123588,130.678,0.000128043,-131.446,12.432
0.706869,0.634254,0.129351,0.123977,129.772,0.000226594,-131.105,12.436
0.707387,0.634752,0.129326,0.124155,129.345,0.000196902,-130.512,12.44
0.707904,0.635251,0.1293,0.124407,128.746,0.000210242,-129.993,12.444
0.708421,0.635752,0.129275,0.124777,127.875,0.000264927,-129.439,12.448
0.708938,0.636256,0.12925,0.125406,126.414,0.000398319,-128.744,12.452
0.709455,0.636765,0.129225,0.126138,124.709,0.000514305,-127.708,12.456
0.709972,0.637273,0.129199,0.126584,123.655,0.000463862,-126.375,12.46
0.710489,0.637796,0.129174,0.128367,119.546,0.000970649,-125.166,12.464
0.711005,0.638299,0.129149,0.127208,122.138,7.57552e-05,-122.668,12.468
0.711522,0.638811,0.129123,0.1276,121.197,0.000199028,-122.433,12.472
0.712038,0.639317,0.129097,0.127127,122.228,-7.85313e-05,-121.883,12.476
0.712555,0.639824,0.129072,0.12698,122.519,-0.000102637,-122.037,12.48
0.713071,0.640328,0.129046,0.126514,123.537,-0.000243298,-122.251,12.484
0.713587,0.640829,0.12902,0.125948,124.786,-0.00036145,-122.823,12.488
0.714103,0.641333,0.128994,0.125979,124.676,-0.000188373,-123.695,12.492
0.714619,0.641836,0.128968,0.125843,124.948,-0.000159143,-124.131,12.496
0.715135,0.642339,0.128942,0.125882,124.819,-7.2637e-05,-124.494,12.5
0.71565,0.642838,0.128916,0.125367,125.956,-0.000246484,-124.638,12.504
0.716166,0.64334,0.12889,0.125426,125.784,-0.000113306,-125.224,12.508
0.716682,0.643841,0.128864,0.125343,125.935,-9.58687e-05,-125.473,12.512
0.717197,0.644341,0.128837,0.125106,126.441,-0.000148298,-125.678,12.516
0.717712,0.644849,0.128811,0.125972,124.429,0.000263903,-126.017,12.52
0.718227,0.645352,0.128785,0.125954,124.428,0.000139452,-125.311,12.524
0.718743,0.645862,0.128758,0.126558,123.007,0.000319088,-124.919,12.528
0.719258,0.646372,0.128732,0.126971,122.02,0.000342201,-124.069,12.532
0.719772,0.646883,0.128705,0.127392,121.01,0.000358487,-123.159,12.536
0.720287,0.647392,0.128678,0.127319,121.125,0.000169905,-122.204,12.54
0.720802,0.647897,0.128651,0.126856,122.129,-9.07064e-05,-121.724,12.544
0.721316,0.648398,0.128625,0.126099,123.806,-0.000352769,-121.904,12.548
0.721831,0.648894,0.128598,0.12518,125.858,-0.000563514,-122.749,12.552
0.722345,0.649386,0.128571,0.124209,128.035,-0.000701442,-124.131,12.556
0.722859,0.649876,0.128544,0.123477,129.672,-0.000682204,-125.866,12.56
0.723374,0.650365,0.128517,0.122917,130.921,-0.000602908,-127.558,12.564
0.723888,0.650856,0.12849,0.122798,131.167,-0.000382593,-129.052,12.568
0.724401,0.651341,0.128462,0.122156,132.607,-0.000469265,-129.992,12.572
0.724915,0.651831,0.128435,0.122299,132.261,-0.000203776,-131.154,12.576
0.725429,0.652322,0.128408,0.122531,131.708,-2.01851e-05,-131.646,12.58
0.725943,0.652814,0.12838,0.122737,131.213,7.11652e-05,-131.674,12.584
0.726456,0.653308,0.128353,0.123082,130.401,0.0001774,-131.469,12.588
0.726969,0.653803,0.128325,0.123274,129.935,0.000175146,-130.994,12.592
0.727483,0.654299,0.128298,0.123687,128.962,0.000262651,-130.524,12.596
0.727996,0.654794,0.12827,0.123687,128.93,0.000145679,-129.83,12.6
0.728509,0.655287,0.128242,0.123494,129.336,4.05276e-06,-129.43,12.604
0.729022,0.655784,0.128214,0.12381,128.583,0.000128386,-129.388,12.608
0.729534,0.656282,0.128186,0.124177,127.711,0.000218148,-129.03,12.612
0.730047,0.656782,0.128158,0.124496,126.945,0.00024881,-128.444,12.616
0.73056,0.657283,0.12813,0.124865,126.063,0.000285874,-127.778,12.62
0.731072,0.657785,0.128102,0.125109,125.464,0.000256194,-127.015,12.624
0.731585,0.658291,0.128074,0.125782,123.885,0.000411321,-126.326,12.628
0.732097,0.658796,0.128046,0.125925,123.508,0.000285854,-125.241,12.632
0.732609,0.659306,0.128018,0.126619,121.874,0.000436258,-124.471,12.636
0.733121,0.659814,0.127989,0.126851,121.29,0.000335106,-123.317,12.64
0.733633,0.660325,0.127961,0.127172,120.501,0.00031444,-122.416,12.644
0.734145,0.660835,0.127932,0.12735,120.035,0.00024595,-121.565,12.648
0.734656,0.661339,0.127904,0.126796,121.237,-8.4714e-05,-120.885,12.652
0.735168,0.661844,0.127875,0.126527,121.793,-0.000154688,-121.041,12.656
0.735679,0.662343,0.127847,0.125725,123.567,-0.000406672,-121.375,12.66
0.736191,0.662843,0.127818,0.125394,124.269,-0.000358066,-122.349,12.664
0.736702,0.66334,0.127789,0.124904,125.339,-0.000395131,-123.203,12.668
0.737213,0.663834,0.12776,0.124286,126.703,-0.000466667,-124.152,12.672
0.737724,0.664329,0.127731,0.123981,127.355,-0.000381215,-125.286,12.676
0.738235,0.664821,0.127702,0.123619,128.138,-0.000356287,-126.206,12.68
0.738746,0.665315,0.127673,0.123572,128.207,-0.000216817,-127.065,12.684
0.739256,0.665808,0.127644,0.123354,128.665,-0.000207691,-127.572,12.688
0.739767,0.666298,0.127615,0.123041,129.341,-0.000240597,-128.058,12.692
0.740277,0.666794,0.127585,0.123404,128.475,1.16666e-05,-128.628,12.696
0.740787,0.667286,0.127556,0.123299,128.675,-3.55755e-05,-128.56,12.7
0.741298,0.667781,0.127527,0.123471,128.244,4.89683e-05,-128.611,12.704
0.741808,0.668277,0.127497,0.12372,127.635,0.000126788,-128.448,12.708
0.742318,0.668772,0.127468,0.123705,127.627,6.43632e-05,-128.086,12.712
0.742827,0.669268,0.127438,0.12385,127.253,9.37809e-05,-127.882,12.716
0.743337,0.669761,0.127408,0.123623,127.725,-3.84607e-05,-127.602,12.72
0.743847,0.670253,0.127379,0.123306,128.407,-0.000148427,-127.657,12.724
0.744356,0.670743,0.127349,0.122937,129.207,-0.000229796,-127.991,12.728
0.744865,0.671226,0.127319,0.122003,131.299,-0.00050116,-128.531,12.732
0.745375,0.671711,0.127289,0.121599,132.187,-0.000439871,-129.761,12.736
0.745884,0.672194,0.127259,0.121221,133.018,-0.000395465,-130.839,12.74
0.746393,0.672677,0.127229,0.12105,133.38,-0.000288293,-131.807,12.744
0.746902,0.673172,0.127199,0.122221,130.678,0.000308267,-132.506,12.748
0.74741,0.673649,0.127169,0.120953,133.537,-0.00033598,-131.694,12.752
0.747919,0.674142,0.127138,0.121976,131.175,0.000222275,-132.513,12.756
0.748427,0.674626,0.127108,0.121507,132.208,-6.37683e-05,-131.918,12.76
0.748936,0.675114,0.127078,0.121708,131.718,4.47377e-05,-132.047,12.764
0.749444,0.675604,0.127047,0.122049,130.904,0.000161488,-131.901,12.768
0.749952,0.676094,0.127017,0.122316,130.258,0.000196322,-131.457,12.772
0.75046,0.676588,0.126986,0.12281,129.093,0.00030644,-130.925,12.776
0.750968,0.677087,0.126955,0.123621,127.198,0.000494789,-130.111,12.78
0.751476,0.677584,0.126925,0.123957,126.384,0.000409137,-128.816,12.784
0.751983,0.678089,0.126894,0.12495,124.068,0.000624225,-127.735,12.788
0.752491,0.678595,0.126863,0.125693,122.315,0.000644054,-126.106,12.792
0.752998,0.679101,0.126832,0.126029,121.485,0.000492255,-124.421,12.796
0.753506,0.679605,0.126801,0.125986,121.519,0.00025607,-123.116,12.8
0.754013,0.680105,0.12677,0.125539,122.473,-3.62535e-05,-122.406,12.804
0.75452,0.680607,0.126739,0.12556,122.363,-1.18686e-05,-122.436,12.808
0.755027,0.681102,0.126708,0.124727,124.2,-0.000339689,-122.403,12.812
0.755533,0.681598,0.126677,0.124456,124.76,-0.000297021,-123.202,12.816
0.75604,0.682091,0.126645,0.123845,126.098,-0.000409376,-123.894,12.82
0.756547,0.682578,0.126614,0.122968,128.046,-0.000578083,-124.874,12.824
0.757053,0.683066,0.126583,0.122481,129.11,-0.000515964,-126.284,12.828
0.757559,0.683549,0.126551,0.12175,130.733,-0.000579067,-127.54,12.832
0.758065,0.684034,0.126519,0.121497,131.27,-0.000422762,-128.959,12.836
0.758571,0.684518,0.126488,0.121357,131.551,-0.000291011,-129.986,12.84
0.759077,0.685001,0.126456,0.12101,132.303,-0.00030031,-130.681,12.844
0.759583,0.685485,0.126424,0.121047,132.18,-0.000151763,-131.402,12.848
0.760089,0.68597,0.126393,0.121107,132.007,-6.05871e-05,-131.748,12.852
0.760594,0.686454,0.126361,0.121063,132.069,-5.11779e-05,-131.863,12.856
0.7611,0.686943,0.126329,0.121614,130.773,0.000192079,-131.955,12.86
0.761605,0.68743,0.126297,0.121691,130.557,0.000137119,-131.429,12.864
0.76211,0.687925,0.126265,0.122539,128.578,0.000415412,-131.042,12.868
0.762615,0.688422,0.126232,0.123394,126.578,0.000572744,-129.947,12.872
0.76312,0.688921,0.1262,0.123908,125.351,0.000523518,-128.449,12.876
0.763625,0.689425,0.126168,0.124922,122.978,0.000696556,-127.073,12.88
0.764129,0.68993,0.126136,0.125448,121.714,0.000597022,-125.253,12.884
0.764634,0.690435,0.126103,0.125855,120.716,0.00049442,-123.68,12.888
0.765138,0.690938,0.126071,0.125735,120.916,0.000226943,-122.363,12.892
0.765642,0.69144,0.126038,0.125631,121.083,8.42109e-05,-121.72,12.896
0.766146,0.691943,0.126006,0.125764,120.707,0.000100271,-121.437,12.9
0.76665,0.69244,0.125973,0.125032,122.304,-0.000236919,-121.112,12.904
0.767154,0.692936,0.12594,0.124626,123.164,-0.000294192,-121.642,12.908
0.767658,0.693434,0.125907,0.124515,123.35,-0.000207708,-122.318,12.912
0.768161,0.693926,0.125875,0.123916,124.651,-0.00035488,-122.777,12.916
0.768665,0.694421,0.125842,0.123775,124.911,-0.000253456,-123.61,12.92
0.769168,0.694915,0.125809,0.123697,125.027,-0.000172087,-124.188,12.924
0.769671,0.695412,0.125776,0.123884,124.54,-2.08833e-05,-124.561,12.928
0.770174,0.695909,0.125743,0.124026,124.152,4.52592e-05,-124.552,12.932
0.770677,0.696404,0.125709,0.12399,124.171,1.06848e-05,-124.374,12.936
0.77118,0.696904,0.125676,0.124354,123.276,0.000151399,-124.284,12.94
0.771683,0.697402,0.125643,0.124518,122.836,0.000149574,-123.836,12.944
0.772185,0.697906,0.125609,0.125146,121.333,0.000334359,-123.391,12.948
0.772687,0.698398,0.125576,0.12419,123.442,-0.00019654,-122.477,12.952
0.77319,0.698896,0.125543,0.12435,123.01,-4.5283e-05,-122.906,12.956
0.773692,0.699397,0.125509,0.124669,122.213,0.000102444,-122.952,12.96
0.774194,0.699898,0.125475,0.124961,121.475,0.000173851,-122.624,12.964
0.774696,0.700399,0.125442,0.125124,121.031,0.00016155,-122.113,12.968
0.775197,0.700893,0.125408,0.124408,122.59,-0.000196499,-121.632,12.972
0.775699,0.701388,0.125374,0.124087,123.252,-0.000237494,-122.058,12.976
0.7762,0.701877,0.12534,0.123256,125.079,-0.000464177,-122.589,12.98
0.776702,0.702369,0.125306,0.123102,125.368,-0.000319655,-123.696,12.984
0.777203,0.702845,0.125272,0.121327,129.355,-0.000887289,-124.439,12.988
0.777704,0.703328,0.125238,0.121032,129.977,-0.000610925,-126.624,12.992
0.778205,0.703808,0.125204,0.120561,131.001,-0.000527748,-128.114,12.996
0.778705,0.704304,0.12517,0.12218,127.259,0.0003543,-129.397,13
0.779206,0.704779,0.125136,0.120623,130.754,-0.000425821,-128.447,13.004
0.779706,0.705268,0.125101,0.121331,129.088,4.68461e-05,-129.472,13.008
0.780207,0.705759,0.125067,0.121956,127.61,0.000275575,-129.301,13.012
0.780707,0.706246,0.125032,0.12188,127.724,0.00012289,-128.55,13.016
0.781207,0.706734,0.124998,0.121915,127.587,8.219e-05,-128.183,13.02
0.781707,0.707217,0.124963,0.121397,128.71,-0.000161501,-127.918,13.024
0.782207,0.707698,0.124929,0.120879,129.837,-0.00029691,-128.27,13.028
0.782706,0.708176,0.124894,0.120245,131.23,-0.0004182,-128.967,13.032
0.783206,0.708648,0.124859,0.119318,133.298,-0.000603272,-129.972,13.036
0.783705,0.709116,0.124824,0.118303,135.569,-0.000740772,-131.45,13.04
0.784204,0.709583,0.124789,0.117586,137.168,-0.000698283,-133.281,13.044
0.784704,0.710051,0.124754,0.117341,137.694,-0.000485839,-135.009,13.048
0.785203,0.710521,0.124719,0.117397,137.535,-0.000247553,-136.202,13.052
0.785701,0.71099,0.124684,0.117351,137.607,-0.000155808,-136.795,13.056
0.7862,0.711462,0.124649,0.117595,137.02,1.0732e-05,-137.156,13.06
0.786699,0.711932,0.124614,0.117538,137.115,-1.67344e-05,-137.095,13.064
0.787197,0.712401,0.124579,0.117391,137.415,-6.79548e-05,-137.104,13.068
0.787695,0.712868,0.124543,0.117156,137.918,-0.000131739,-137.242,13.072
0.788193,0.713337,0.124508,0.117218,137.745,-4.86548e-05,-137.543,13.076
0.788691,0.713811,0.124472,0.117751,136.496,0.000186144,-137.633,13.08
0.789189,0.714272,0.124437,0.116626,139.024,-0.000346091,-137.127,13.084
0.789687,0.714742,0.124401,0.117038,138.053,-2.75588e-05,-137.97,13.088
0.790184,0.715214,0.124366,0.117498,136.972,0.000168295,-138.007,13.092
0.790682,0.715689,0.12433,0.117983,135.828,0.000287597,-137.547,13.096
0.791179,0.716161,0.124294,0.118061,135.611,0.000190862,-136.783,13.1
0.791676,0.716639,0.124258,0.118641,134.245,0.000338198,-136.262,13.104
0.792173,0.717112,0.124222,0.118542,134.427,0.000148023,-135.365,13.108
0.79267,0.717586,0.124186,0.118525,134.421,7.54369e-05,-134.948,13.112
0.793166,0.718061,0.12415,0.118554,134.31,5.34823e-05,-134.714,13.116
0.793663,0.718532,0.124114,0.118224,135.016,-0.000102004,-134.534,13.12
0.794159,0.719002,0.124078,0.117888,135.74,-0.000191243,-134.748,13.124
0.794656,0.719476,0.124042,0.118161,135.073,3.18512e-06,-135.189,13.128
0.795152,0.719949,0.124006,0.11816,135.032,1.16644e-06,-135.137,13.132
0.795648,0.720425,0.123969,0.11862,133.938,0.000184508,-135.091,13.136
0.796143,0.720901,0.123933,0.118722,133.658,0.00014325,-134.578,13.14
0.796639,0.721377,0.123896,0.118932,133.129,0.000163619,-134.169,13.144
0.797135,0.721854,0.12386,0.11901,132.899,0.000122236,-133.707,13.148
0.79763,0.722327,0.123823,0.118631,133.712,-8.35274e-05,-133.348,13.152
0.798125,0.722794,0.123786,0.117807,135.544,-0.000376128,-133.51,13.156
0.79862,0.723257,0.12375,0.116926,137.508,-0.000560986,-134.414,13.16
0.799115,0.723722,0.123713,0.116591,138.234,-0.00044583,-135.789,13.164
0.79961,0.724189,0.123676,0.11675,137.834,-0.000184077,-136.876,13.168
0.800105,0.724647,0.123639,0.115648,140.308,-0.000542765,-137.301,13.172
0.800599,0.725117,0.123602,0.116533,138.257,5.23752e-05,-138.638,13.176
0.801093,0.725587,0.123565,0.11691,137.359,0.000179666,-138.468,13.18
0.801588,0.726059,0.123528,0.117426,136.14,0.00030626,-137.975,13.184
0.802082,0.726533,0.123491,0.117867,135.09,0.000346235,-137.16,13.188
0.802576,0.727006,0.123454,0.118073,134.571,0.000274831,-136.24,13.192
0.803069,0.727477,0.123416,0.117996,134.698,0.000121757,-135.498,13.196
0.803563,0.72795,0.123379,0.118068,134.484,9.65104e-05,-135.143,13.2
0.804056,0.728425,0.123342,0.118338,133.816,0.000161752,-134.85,13.204
0.80455,0.728873,0.123304,0.115571,140.077,-0.00101663,-134.39,13.208
0.805043,0.729332,0.123267,0.115147,141.01,-0.000734375,-136.918,13.212
0.805536,0.72979,0.123229,0.114911,141.515,-0.000502198,-138.737,13.216
0.806029,0.730253,0.123191,0.115241,140.731,-0.000147143,-139.971,13.22
0.806521,0.73072,0.123154,0.115885,139.227,0.000175701,-140.309,13.224
0.807014,0.731191,0.123116,0.11678,137.146,0.000455532,-139.828,13.228
0.807506,0.731665,0.123078,0.117508,135.441,0.000544016,-138.636,13.232
0.807998,0.732142,0.12304,0.118296,133.593,0.000617361,-137.216,13.236
0.80849,0.732619,0.123002,0.118695,132.626,0.000502701,-135.606,13.24
0.808982,0.733094,0.122964,0.118802,132.324,0.000321965,-134.281,13.244
0.809474,0.733573,0.122926,0.11913,131.516,0.000310031,-133.411,13.248
0.809966,0.734038,0.122888,0.117892,134.279,-0.000322827,-132.569,13.252
0.810457,0.734505,0.122849,0.117434,135.268,-0.000362288,-133.329,13.256
0.810949,0.734972,0.122811,0.117027,136.147,-0.000364303,-134.191,13.26
0.81144,0.735439,0.122773,0.116954,136.264,-0.000231565,-135.06,13.264
0.811931,0.735904,0.122734,0.116644,136.92,-0.000252302,-135.595,13.268
0.812422,0.73637,0.122696,0.116626,136.913,-0.000147467,-136.184,13.272
0.812912,0.736837,0.122657,0.116654,136.801,-7.06316e-05,-136.508,13.276
0.813403,0.737305,0.122619,0.116747,136.541,-2.26587e-06,-136.638,13.28
0.813893,0.737773,0.12258,0.116952,136.024,8.06805e-05,-136.595,13.284
0.814384,0.738232,0.122541,0.115914,138.34,-0.000370143,-136.341,13.288
0.814874,0.738695,0.122503,0.115836,138.472,-0.000236627,-137.23,13.292
0.815364,0.739157,0.122464,0.115717,138.7,-0.000179376,-137.782,13.296
